X0             Y0             Theta          X              Y              
105.0000       65.0000        4.2097         102.2557       60.0089        
105.0000       65.0000        4.2574         102.5580       60.0087        
105.0000       65.0000        4.3051         102.8465       60.0086        
105.0000       65.0000        4.3528         103.1234       60.0085        
105.0000       65.0000        4.4005         103.3905       60.0083        
105.0000       65.0000        4.4482         103.6496       60.0082        
105.0000       65.0000        4.4959         103.9020       60.0082        
105.0000       65.0000        4.5436         104.1493       60.0082        
105.0000       65.0000        4.5913         104.3925       60.0081        
105.0000       65.0000        4.6390         104.6329       60.0080        
105.0000       65.0000        4.6867         104.8717       60.0081        
105.0000       65.0000        4.7344         105.1098       60.0079        
105.0000       65.0000        4.7821         105.3485       60.0079        
105.0000       65.0000        4.8298         105.5888       60.0079        
105.0000       65.0000        4.8775         105.8318       60.0078        
105.0000       65.0000        4.9252         106.0787       60.0078        
105.0000       65.0000        4.9729         106.3307       60.0077        
105.0000       65.0000        5.0206         106.5892       60.0078        
105.0000       65.0000        5.0683         106.8558       60.0077        
105.0000       65.0000        5.1160         107.1319       60.0077        
105.0000       65.0000        5.1637         107.4196       60.0076        
105.0000       65.0000        5.2114         107.7208       60.0077        
105.0000       65.0000        5.2591         108.0382       60.0077        
105.0000       65.0000        5.3068         108.3745       60.0078        
105.0000       65.0000        5.3545         108.7331       60.0080        
105.0000       65.0000        5.4022         109.1182       60.0083        
105.0000       65.0000        5.4499         109.5346       60.0088        
105.0000       65.0000        5.4976         109.9808       60.0134        
105.0000       65.0000        -0.7379        109.9835       60.4688        
105.0000       65.0000        -0.6902        109.9837       60.8852        
105.0000       65.0000        -0.6425        109.9837       61.2700        
105.0000       65.0000        -0.5948        109.9838       61.6284        
105.0000       65.0000        -0.5471        109.9839       61.9642        
105.0000       65.0000        -0.4994        109.9840       62.2812        
105.0000       65.0000        -0.4517        109.9840       62.5821        
105.0000       65.0000        -0.4040        109.9840       62.8693        
105.0000       65.0000        -0.3563        109.9842       63.1450        
105.0000       65.0000        -0.3086        109.9842       63.4112        
105.0000       65.0000        -0.2609        109.9841       63.6694        
105.0000       65.0000        -0.2132        109.9842       63.9210        
105.0000       65.0000        -0.1655        109.9842       64.1676        
105.0000       65.0000        -0.1178        109.9841       64.4102        
105.0000       65.0000        -0.0701        109.9841       64.6501        
105.0000       65.0000        -0.0224        109.9841       64.8884        
105.0000       65.0000        0.0253         109.9841       65.1262        
105.0000       65.0000        0.0730         109.9841       65.3646        
105.0000       65.0000        0.1207         109.9839       65.6046        
105.0000       65.0000        0.1684         109.9840       65.8474        
105.0000       65.0000        0.2161         109.9838       66.0942        
105.0000       65.0000        0.2638         109.9839       66.3462        
105.0000       65.0000        0.3115         109.9838       66.6048        
105.0000       65.0000        0.3592         109.9837       66.8714        
105.0000       65.0000        0.4069         109.9835       67.1478        
105.0000       65.0000        0.4546         109.9835       67.4357        
105.0000       65.0000        0.5023         109.9834       67.7374        
105.0000       65.0000        0.5500         109.9832       68.0554        
105.0000       65.0000        0.5977         109.9830       68.3924        
105.0000       65.0000        0.6454         109.9828       68.7521        
105.0000       65.0000        0.6931         109.9827       69.1386        
105.0000       65.0000        0.7408         109.9826       69.5571        
105.0000       65.0000        0.7885         109.9826       70.0137        
105.0000       65.0000        0.8360         109.5245       70.0077        
105.0000       65.0000        0.8836         109.1092       70.0071        
105.0000       65.0000        0.9311         108.7254       70.0068        
105.0000       65.0000        0.9786         108.3679       70.0065        
105.0000       65.0000        1.0262         108.0327       70.0065        
105.0000       65.0000        1.0737         107.7163       70.0064        
105.0000       65.0000        1.1212         107.4158       70.0064        
105.0000       65.0000        1.1687         107.1288       70.0064        
105.0000       65.0000        1.2163         106.8533       70.0064        
105.0000       65.0000        1.2638         106.5872       70.0064        
105.0000       65.0000        1.3113         106.3290       70.0063        
105.0000       65.0000        1.3588         106.0773       70.0064        
105.0000       65.0000        1.4064         105.8307       70.0063        
105.0000       65.0000        1.4539         105.5879       70.0063        
105.0000       65.0000        1.5014         105.3479       70.0064        
105.0000       65.0000        1.5489         105.1094       70.0064        
105.0000       65.0000        1.5965         104.8714       70.0064        
105.0000       65.0000        1.6440         104.6328       70.0065        
105.0000       65.0000        1.6915         104.3926       70.0065        
105.0000       65.0000        1.7391         104.1496       70.0066        
105.0000       65.0000        1.7866         103.9026       70.0066        
105.0000       65.0000        1.8341         103.6503       70.0067        
105.0000       65.0000        1.8816         103.3916       70.0068        
105.0000       65.0000        1.9292         103.1248       70.0067        
105.0000       65.0000        1.9767         102.8483       70.0069        
105.0000       65.0000        2.0242         102.5602       70.0070        
105.0000       65.0000        2.0717         102.2585       70.0071        
105.0000       65.0000        2.1193         101.9406       70.0072        
105.0000       65.0000        2.1668         101.6036       70.0074        
105.0000       65.0000        2.2143         101.2440       70.0077        
105.0000       65.0000        2.2618         100.8578       70.0081        
105.0000       65.0000        2.3094         100.4395       70.0089        
105.0000       65.0000        2.3569         99.9778        70.0152        
105.0000       65.0000        2.4044         99.9779        69.5600        
105.0000       65.0000        2.4518         99.9781        69.1426        
105.0000       65.0000        2.4993         99.9784        68.7566        
105.0000       65.0000        2.5468         99.9787        68.3971        
105.0000       65.0000        2.5943         99.9789        68.0601        
105.0000       65.0000        2.6417         99.9791        67.7420        
105.0000       65.0000        2.6892         99.9793        67.4401        
105.0000       65.0000        2.7367         99.9795        67.1518        
105.0000       65.0000        2.7841         99.9797        66.8750        
105.0000       65.0000        2.8316         99.9798        66.6080        
105.0000       65.0000        2.8791         99.9800        66.3489        
105.0000       65.0000        2.9266         99.9801        66.0964        
105.0000       65.0000        2.9740         99.9802        65.8491        
105.0000       65.0000        3.0215         99.9803        65.6057        
105.0000       65.0000        3.0690         99.9803        65.3651        
105.0000       65.0000        3.1165         99.9805        65.1262        
105.0000       75.0000        3.1641         99.9784        74.8868        
105.0000       75.0000        3.2116         99.9785        74.6479        
105.0000       75.0000        3.2591         99.9785        74.4074        
105.0000       75.0000        3.3065         99.9784        74.1642        
105.0000       75.0000        3.3540         99.9784        73.9172        
105.0000       75.0000        3.4014         99.9784        73.6650        
105.0000       75.0000        3.4489         99.9784        73.4064        
105.0000       75.0000        3.4963         99.9784        73.1398        
105.0000       75.0000        3.5438         99.9783        72.8638        
105.0000       75.0000        3.5913         99.9782        72.5762        
105.0000       75.0000        3.6387         99.9781        72.2752        
105.0000       75.0000        3.6862         99.9781        71.9583        
105.0000       75.0000        3.7336         99.9780        71.6226        
105.0000       75.0000        3.7811         99.9778        71.2646        
105.0000       75.0000        3.8286         99.9777        70.8805        
105.0000       75.0000        3.8760         99.9778        70.4654        
105.0000       75.0000        3.9235         99.9778        70.0169        
105.0000       75.0000        3.9712         100.4315       70.0090        
105.0000       75.0000        4.0189         100.8504       70.0083        
105.0000       75.0000        4.0666         101.2376       70.0078        
105.0000       75.0000        4.1142         101.5980       70.0075        
105.0000       75.0000        4.1619         101.9358       70.0073        
105.0000       75.0000        4.2096         102.2545       70.0072        
105.0000       75.0000        4.2573         102.5568       70.0071        
105.0000       75.0000        4.3050         102.8454       70.0070        
105.0000       75.0000        4.3527         103.1224       70.0069        
105.0000       75.0000        4.4004         103.3896       70.0069        
105.0000       75.0000        4.4481         103.6486       70.0068        
105.0000       75.0000        4.4958         103.9011       70.0067        
105.0000       75.0000        4.5435         104.1484       70.0066        
105.0000       75.0000        4.5912         104.3917       70.0067        
105.0000       75.0000        4.6388         104.6321       70.0067        
105.0000       75.0000        4.6865         104.8709       70.0066        
105.0000       75.0000        4.7342         105.1091       70.0065        
105.0000       75.0000        4.7819         105.3478       70.0066        
105.0000       75.0000        4.8296         105.5881       70.0066        
105.0000       75.0000        4.8773         105.8311       70.0064        
105.0000       75.0000        4.9250         106.0780       70.0065        
105.0000       75.0000        4.9727         106.3300       70.0065        
105.0000       75.0000        5.0204         106.5885       70.0064        
105.0000       75.0000        5.0681         106.8550       70.0066        
105.0000       75.0000        5.1158         107.1311       70.0065        
105.0000       75.0000        5.1635         107.4187       70.0065        
105.0000       75.0000        5.2111         107.7199       70.0065        
105.0000       75.0000        5.2588         108.0372       70.0065        
105.0000       75.0000        5.3065         108.3734       70.0067        
105.0000       75.0000        5.3542         108.7318       70.0070        
105.0000       75.0000        5.4019         109.1168       70.0071        
105.0000       75.0000        5.4496         109.5330       70.0078        
105.0000       75.0000        5.4973         109.9814       70.0127        
105.0000       75.0000        -0.7382        109.9826       70.4671        
105.0000       75.0000        -0.6905        109.9826       70.8837        
105.0000       75.0000        -0.6428        109.9828       71.2685        
105.0000       75.0000        -0.5951        109.9829       71.6270        
105.0000       75.0000        -0.5474        109.9830       71.9629        
105.0000       75.0000        -0.4997        109.9831       72.2799        
105.0000       75.0000        -0.4520        109.9832       72.5808        
105.0000       75.0000        -0.4043        109.9832       72.8681        
105.0000       75.0000        -0.3565        109.9834       73.1439        
105.0000       75.0000        -0.3088        109.9834       73.4100        
105.0000       75.0000        -0.2611        109.9835       73.6682        
105.0000       75.0000        -0.2134        109.9835       73.9199        
105.0000       75.0000        -0.1657        109.9834       74.1664        
105.0000       75.0000        -0.1180        109.9834       74.4091        
105.0000       75.0000        -0.0703        109.9835       74.6490        
105.0000       75.0000        -0.0226        109.9835       74.8873        
105.0000       75.0000        0.0251         109.9835       75.1250        
105.0000       75.0000        0.0728         109.9834       75.3634        
105.0000       75.0000        0.1205         109.9834       75.6034        
105.0000       75.0000        0.1682         109.9834       75.8462        
105.0000       75.0000        0.2159         109.9835       76.0930        
105.0000       75.0000        0.2636         109.9834       76.3450        
105.0000       75.0000        0.3113         109.9834       76.6035        
105.0000       75.0000        0.3590         109.9832       76.8701        
105.0000       75.0000        0.4067         109.9833       77.1465        
105.0000       75.0000        0.4544         109.9833       77.4344        
105.0000       75.0000        0.5021         109.9831       77.7361        
105.0000       75.0000        0.5498         109.9829       78.0539        
105.0000       75.0000        0.5975         109.9829       78.3910        
105.0000       75.0000        0.6452         109.9827       78.7506        
105.0000       75.0000        0.6929         109.9827       79.1371        
105.0000       75.0000        0.7406         109.9825       79.5554        
105.0000       75.0000        0.7884         109.9825       80.0119        
105.0000       75.0000        0.8359         109.5244       80.0061        
105.0000       75.0000        0.8834         109.1090       80.0055        
105.0000       75.0000        0.9310         108.7250       80.0051        
105.0000       75.0000        0.9785         108.3674       80.0048        
105.0000       75.0000        1.0261         108.0322       80.0048        
105.0000       75.0000        1.0736         107.7157       80.0046        
105.0000       75.0000        1.1212         107.4151       80.0045        
105.0000       75.0000        1.1687         107.1282       80.0045        
105.0000       75.0000        1.2163         106.8525       80.0044        
105.0000       75.0000        1.2638         106.5864       80.0043        
105.0000       75.0000        1.3114         106.3283       80.0043        
105.0000       75.0000        1.3589         106.0766       80.0044        
105.0000       75.0000        1.4064         105.8300       80.0043        
105.0000       75.0000        1.4540         105.5872       80.0043        
105.0000       75.0000        1.5015         105.3472       80.0041        
105.0000       75.0000        1.5491         105.1087       80.0042        
105.0000       75.0000        1.5966         104.8707       80.0041        
105.0000       75.0000        1.6442         104.6322       80.0042        
105.0000       75.0000        1.6917         104.3920       80.0041        
105.0000       75.0000        1.7393         104.1489       80.0041        
105.0000       75.0000        1.7868         103.9019       80.0041        
105.0000       75.0000        1.8343         103.6497       80.0041        
105.0000       75.0000        1.8819         103.3910       80.0040        
105.0000       75.0000        1.9294         103.1242       80.0041        
105.0000       75.0000        1.9770         102.8477       80.0040        
105.0000       75.0000        2.0245         102.5597       80.0040        
105.0000       75.0000        2.0721         102.2579       80.0041        
105.0000       75.0000        2.1196         101.9401       80.0041        
105.0000       75.0000        2.1672         101.6030       80.0042        
105.0000       75.0000        2.2147         101.2435       80.0043        
105.0000       75.0000        2.2623         100.8573       80.0045        
105.0000       75.0000        2.3098         100.4390       80.0051        
105.0000       75.0000        2.3573         99.9778        80.0108        
105.0000       75.0000        2.4048         99.9777        79.5563        
105.0000       75.0000        2.4523         99.9777        79.1394        
105.0000       75.0000        2.4997         99.9778        78.7539        
105.0000       75.0000        2.5472         99.9779        78.3948        
105.0000       75.0000        2.5946         99.9780        78.0580        
105.0000       75.0000        2.6421         99.9781        77.7402        
105.0000       75.0000        2.6896         99.9781        77.4385        
105.0000       75.0000        2.7370         99.9782        77.1503        
105.0000       75.0000        2.7845         99.9784        76.8737        
105.0000       75.0000        2.8319         99.9784        76.6067        
105.0000       75.0000        2.8794         99.9784        76.3477        
105.0000       75.0000        2.9268         99.9784        76.0952        
105.0000       75.0000        2.9743         99.9783        75.8480        
105.0000       75.0000        3.0218         99.9784        75.6046        
105.0000       75.0000        3.0692         99.9784        75.3640        
105.0000       75.0000        3.1167         99.9785        75.1251        
105.0000       85.0000        3.1642         99.9804        84.8863        
105.0000       85.0000        3.2117         99.9803        84.6474        
105.0000       85.0000        3.2592         99.9801        84.4070        
105.0000       85.0000        3.3067         99.9801        84.1638        
105.0000       85.0000        3.3541         99.9799        83.9167        
105.0000       85.0000        3.4016         99.9799        83.6645        
105.0000       85.0000        3.4491         99.9797        83.4058        
105.0000       85.0000        3.4965         99.9796        83.1392        
105.0000       85.0000        3.5440         99.9795        82.8631        
105.0000       85.0000        3.5915         99.9792        82.5754        
105.0000       85.0000        3.6389         99.9791        82.2743        
105.0000       85.0000        3.6864         99.9789        81.9572        
105.0000       85.0000        3.7339         99.9786        81.6212        
105.0000       85.0000        3.7814         99.9784        81.2631        
105.0000       85.0000        3.8288         99.9781        80.8786        
105.0000       85.0000        3.8763         99.9779        80.4629        
105.0000       85.0000        3.9238         99.9780        80.0106        
105.0000       85.0000        3.9714         100.4307       80.0052        
105.0000       85.0000        4.0191         100.8497       80.0047        
105.0000       85.0000        4.0668         101.2370       80.0044        
105.0000       85.0000        4.1145         101.5976       80.0043        
105.0000       85.0000        4.1622         101.9355       80.0043        
105.0000       85.0000        4.2098         102.2542       80.0042        
105.0000       85.0000        4.2575         102.5567       80.0043        
105.0000       85.0000        4.3052         102.8453       80.0042        
105.0000       85.0000        4.3529         103.1223       80.0041        
105.0000       85.0000        4.4006         103.3896       80.0043        
105.0000       85.0000        4.4482         103.6487       80.0042        
105.0000       85.0000        4.4959         103.9013       80.0042        
105.0000       85.0000        4.5436         104.1486       80.0043        
105.0000       85.0000        4.5913         104.3919       80.0042        
105.0000       85.0000        4.6389         104.6324       80.0043        
105.0000       85.0000        4.6866         104.8712       80.0043        
105.0000       85.0000        4.7343         105.1095       80.0044        
105.0000       85.0000        4.7820         105.3482       80.0043        
105.0000       85.0000        4.8297         105.5885       80.0043        
105.0000       85.0000        4.8773         105.8316       80.0043        
105.0000       85.0000        4.9250         106.0785       80.0045        
105.0000       85.0000        4.9727         106.3305       80.0045        
105.0000       85.0000        5.0204         106.5891       80.0045        
105.0000       85.0000        5.0680         106.8556       80.0045        
105.0000       85.0000        5.1157         107.1317       80.0046        
105.0000       85.0000        5.1634         107.4193       80.0046        
105.0000       85.0000        5.2111         107.7205       80.0047        
105.0000       85.0000        5.2588         108.0377       80.0049        
105.0000       85.0000        5.3064         108.3737       80.0051        
105.0000       85.0000        5.3541         108.7323       80.0052        
105.0000       85.0000        5.4018         109.1171       80.0056        
105.0000       85.0000        5.4495         109.5331       80.0062        
105.0000       85.0000        5.4972         109.9820       80.0117        
105.0000       85.0000        -0.7383        109.9826       80.4657        
105.0000       85.0000        -0.6906        109.9827       80.8823        
105.0000       85.0000        -0.6429        109.9829       81.2673        
105.0000       85.0000        -0.5952        109.9831       81.6257        
105.0000       85.0000        -0.5475        109.9832       81.9618        
105.0000       85.0000        -0.4998        109.9834       82.2787        
105.0000       85.0000        -0.4521        109.9835       82.5797        
105.0000       85.0000        -0.4044        109.9836       82.8670        
105.0000       85.0000        -0.3567        109.9837       83.1428        
105.0000       85.0000        -0.3090        109.9838       83.4090        
105.0000       85.0000        -0.2613        109.9839       83.6672        
105.0000       85.0000        -0.2136        109.9839       83.9189        
105.0000       85.0000        -0.1659        109.9840       84.1655        
105.0000       85.0000        -0.1182        109.9841       84.4081        
105.0000       85.0000        -0.0705        109.9841       84.6481        
105.0000       85.0000        -0.0228        109.9841       84.8864        
105.0000       85.0000        0.0249         109.9841       85.1242        
105.0000       85.0000        0.0726         109.9841       85.3625        
105.0000       85.0000        0.1203         109.9842       85.6026        
105.0000       85.0000        0.1680         109.9841       85.8454        
105.0000       85.0000        0.2157         109.9841       86.0922        
105.0000       85.0000        0.2634         109.9841       86.3441        
105.0000       85.0000        0.3111         109.9841       86.6027        
105.0000       85.0000        0.3588         109.9840       86.8693        
105.0000       85.0000        0.4065         109.9841       87.1457        
105.0000       85.0000        0.4542         109.9840       87.4336        
105.0000       85.0000        0.5019         109.9839       87.7352        
105.0000       85.0000        0.5496         109.9839       88.0531        
105.0000       85.0000        0.5973         109.9838       88.3901        
105.0000       85.0000        0.6450         109.9836       88.7497        
105.0000       85.0000        0.6927         109.9836       89.1362        
105.0000       85.0000        0.7404         109.9836       89.5545        
105.0000       85.0000        0.7881         109.9835       90.0108        
105.0000       85.0000        0.8357         109.5254       90.0051        
105.0000       85.0000        0.8832         109.1098       90.0044        
105.0000       85.0000        0.9308         108.7258       90.0040        
105.0000       85.0000        0.9783         108.3682       90.0038        
105.0000       85.0000        1.0259         108.0328       90.0036        
105.0000       85.0000        1.0734         107.7163       90.0034        
105.0000       85.0000        1.1210         107.4157       90.0034        
105.0000       85.0000        1.1685         107.1287       90.0033        
105.0000       85.0000        1.2161         106.8531       90.0032        
105.0000       85.0000        1.2636         106.5870       90.0030        
105.0000       85.0000        1.3112         106.3289       90.0031        
105.0000       85.0000        1.3587         106.0772       90.0030        
105.0000       85.0000        1.4063         105.8306       90.0029        
105.0000       85.0000        1.4538         105.5879       90.0028        
105.0000       85.0000        1.5014         105.3479       90.0029        
105.0000       85.0000        1.5489         105.1095       90.0028        
105.0000       85.0000        1.5965         104.8715       90.0028        
105.0000       85.0000        1.6440         104.6330       90.0027        
105.0000       85.0000        1.6916         104.3929       90.0027        
105.0000       85.0000        1.7391         104.1499       90.0026        
105.0000       85.0000        1.7867         103.9030       90.0026        
105.0000       85.0000        1.8342         103.6509       90.0026        
105.0000       85.0000        1.8818         103.3922       90.0025        
105.0000       85.0000        1.9293         103.1256       90.0025        
105.0000       85.0000        1.9769         102.8492       90.0025        
105.0000       85.0000        2.0244         102.5613       90.0024        
105.0000       85.0000        2.0720         102.2597       90.0023        
105.0000       85.0000        2.1195         101.9419       90.0023        
105.0000       85.0000        2.1671         101.6052       90.0023        
105.0000       85.0000        2.2146         101.2458       90.0024        
105.0000       85.0000        2.2621         100.8598       90.0026        
105.0000       85.0000        2.3097         100.4418       90.0031        
105.0000       85.0000        2.3572         99.9820        90.0077        
105.0000       85.0000        2.4047         99.9808        89.5543        
105.0000       85.0000        2.4522         99.9807        89.1376        
105.0000       85.0000        2.4997         99.9808        88.7521        
105.0000       85.0000        2.5471         99.9807        88.3933        
105.0000       85.0000        2.5946         99.9808        88.0566        
105.0000       85.0000        2.6421         99.9809        87.7389        
105.0000       85.0000        2.6895         99.9808        87.4373        
105.0000       85.0000        2.7370         99.9808        87.1493        
105.0000       85.0000        2.7845         99.9808        86.8727        
105.0000       85.0000        2.8319         99.9808        86.6058        
105.0000       85.0000        2.8794         99.9807        86.3469        
105.0000       85.0000        2.9269         99.9806        86.0945        
105.0000       85.0000        2.9744         99.9807        85.8473        
105.0000       85.0000        3.0218         99.9807        85.6040        
105.0000       85.0000        3.0693         99.9805        85.3635        
105.0000       85.0000        3.1168         99.9805        85.1246        
105.0000       95.0000        3.1643         99.9837        94.8860        
105.0000       95.0000        3.2118         99.9837        94.6471        
105.0000       95.0000        3.2593         99.9835        94.4067        
105.0000       95.0000        3.3068         99.9835        94.1636        
105.0000       95.0000        3.3543         99.9834        93.9165        
105.0000       95.0000        3.4018         99.9833        93.6643        
105.0000       95.0000        3.4493         99.9831        93.4056        
105.0000       95.0000        3.4968         99.9829        93.1390        
105.0000       95.0000        3.5443         99.9827        92.8628        
105.0000       95.0000        3.5918         99.9826        92.5751        
105.0000       95.0000        3.6393         99.9824        92.2739        
105.0000       95.0000        3.6868         99.9822        91.9567        
105.0000       95.0000        3.7343         99.9820        91.6207        
105.0000       95.0000        3.7818         99.9817        91.2623        
105.0000       95.0000        3.8293         99.9813        90.8775        
105.0000       95.0000        3.8768         99.9812        90.4616        
105.0000       95.0000        3.9243         99.9810        90.0093        
105.0000       95.0000        3.9719         100.4331       90.0031        
105.0000       95.0000        4.0196         100.8520       90.0028        
105.0000       95.0000        4.0673         101.2392       90.0026        
105.0000       95.0000        4.1149         101.5996       90.0026        
105.0000       95.0000        4.1626         101.9373       90.0025        
105.0000       95.0000        4.2102         102.2559       90.0025        
105.0000       95.0000        4.2579         102.5583       90.0025        
105.0000       95.0000        4.3056         102.8468       90.0025        
105.0000       95.0000        4.3532         103.1238       90.0026        
105.0000       95.0000        4.4009         103.3910       90.0027        
105.0000       95.0000        4.4486         103.6502       90.0027        
105.0000       95.0000        4.4962         103.9027       90.0028        
105.0000       95.0000        4.5439         104.1500       90.0028        
105.0000       95.0000        4.5916         104.3933       90.0028        
105.0000       95.0000        4.6392         104.6338       90.0029        
105.0000       95.0000        4.6869         104.8726       90.0028        
105.0000       95.0000        4.7346         105.1108       90.0029        
105.0000       95.0000        4.7822         105.3495       90.0031        
105.0000       95.0000        4.8299         105.5899       90.0030        
105.0000       95.0000        4.8776         105.8329       90.0030        
105.0000       95.0000        4.9252         106.0799       90.0030        
105.0000       95.0000        4.9729         106.3319       90.0033        
105.0000       95.0000        5.0206         106.5905       90.0032        
105.0000       95.0000        5.0682         106.8570       90.0033        
105.0000       95.0000        5.1159         107.1331       90.0034        
105.0000       95.0000        5.1635         107.4207       90.0035        
105.0000       95.0000        5.2112         107.7219       90.0036        
105.0000       95.0000        5.2589         108.0392       90.0037        
105.0000       95.0000        5.3065         108.3753       90.0039        
105.0000       95.0000        5.3542         108.7338       90.0041        
105.0000       95.0000        5.4019         109.1186       90.0045        
105.0000       95.0000        5.4495         109.5347       90.0052        
105.0000       95.0000        5.4972         109.9828       90.0104        
105.0000       95.0000        -0.7383        109.9837       90.4651        
105.0000       95.0000        -0.6906        109.9838       90.8817        
105.0000       95.0000        -0.6429        109.9840       91.2668        
105.0000       95.0000        -0.5952        109.9842       91.6252        
105.0000       95.0000        -0.5475        109.9844       91.9612        
105.0000       95.0000        -0.4998        109.9845       92.2782        
105.0000       95.0000        -0.4521        109.9846       92.5792        
105.0000       95.0000        -0.4044        109.9848       92.8665        
105.0000       95.0000        -0.3567        109.9849       93.1423        
105.0000       95.0000        -0.3090        109.9850       93.4086        
105.0000       95.0000        -0.2613        109.9850       93.6668        
105.0000       95.0000        -0.2136        109.9851       93.9186        
105.0000       95.0000        -0.1659        109.9852       94.1652        
105.0000       95.0000        -0.1182        109.9852       94.4078        
105.0000       95.0000        -0.0705        109.9853       94.6478        
105.0000       95.0000        -0.0228        109.9853       94.8861        
105.0000       95.0000        0.0249         109.9853       95.1240        
105.0000       95.0000        0.0726         109.9853       95.3624        
105.0000       95.0000        0.1203         109.9854       95.6024        
105.0000       95.0000        0.1680         109.9853       95.8453        
105.0000       95.0000        0.2156         109.9854       96.0921        
105.0000       95.0000        0.2633         109.9854       96.3441        
105.0000       95.0000        0.3110         109.9854       96.6027        
105.0000       95.0000        0.3587         109.9853       96.8693        
105.0000       95.0000        0.4064         109.9853       97.1457        
105.0000       95.0000        0.4541         109.9852       97.4336        
105.0000       95.0000        0.5018         109.9852       97.7353        
105.0000       95.0000        0.5495         109.9851       98.0532        
105.0000       95.0000        0.5972         109.9850       98.3902        
105.0000       95.0000        0.6449         109.9849       98.7498        
105.0000       95.0000        0.6926         109.9848       99.1361        
105.0000       95.0000        0.7403         109.9848       99.5545        
105.0000       95.0000        0.7880         109.9848       100.0108       
105.0000       95.0000        0.8356         109.5264       100.0048       
105.0000       95.0000        0.8831         109.1108       100.0042       
105.0000       95.0000        0.9306         108.7268       100.0038       
105.0000       95.0000        0.9782         108.3691       100.0035       
105.0000       95.0000        1.0257         108.0339       100.0035       
105.0000       95.0000        1.0733         107.7173       100.0032       
105.0000       95.0000        1.1208         107.4168       100.0032       
105.0000       95.0000        1.1683         107.1297       100.0030       
105.0000       95.0000        1.2159         106.8541       100.0030       
105.0000       95.0000        1.2634         106.5881       100.0030       
105.0000       95.0000        1.3110         106.3299       100.0029       
105.0000       95.0000        1.3585         106.0783       100.0029       
105.0000       95.0000        1.4061         105.8317       100.0027       
105.0000       95.0000        1.4536         105.5890       100.0028       
105.0000       95.0000        1.5011         105.3490       100.0028       
105.0000       95.0000        1.5487         105.1106       100.0027       
105.0000       95.0000        1.5962         104.8728       100.0027       
105.0000       95.0000        1.6438         104.6343       100.0027       
105.0000       95.0000        1.6913         104.3942       100.0025       
105.0000       95.0000        1.7389         104.1513       100.0025       
105.0000       95.0000        1.7864         103.9045       100.0024       
105.0000       95.0000        1.8339         103.6524       100.0025       
105.0000       95.0000        1.8815         103.3938       100.0024       
105.0000       95.0000        1.9290         103.1272       100.0024       
105.0000       95.0000        1.9766         102.8509       100.0024       
105.0000       95.0000        2.0241         102.5631       100.0024       
105.0000       95.0000        2.0716         102.2617       100.0024       
105.0000       95.0000        2.1192         101.9441       100.0024       
105.0000       95.0000        2.1667         101.6074       100.0024       
105.0000       95.0000        2.2143         101.2483       100.0025       
105.0000       95.0000        2.2618         100.8624       100.0028       
105.0000       95.0000        2.3094         100.4447       100.0033       
105.0000       95.0000        2.3569         99.9839        100.0091       
105.0000       95.0000        2.4044         99.9838        99.5545        
105.0000       95.0000        2.4519         99.9838        99.1375        
105.0000       95.0000        2.4994         99.9839        98.7519        
105.0000       95.0000        2.5469         99.9840        98.3929        
105.0000       95.0000        2.5944         99.9840        98.0562        
105.0000       95.0000        2.6419         99.9840        97.7385        
105.0000       95.0000        2.6894         99.9841        97.4367        
105.0000       95.0000        2.7369         99.9840        97.1487        
105.0000       95.0000        2.7844         99.9840        96.8722        
105.0000       95.0000        2.8319         99.9840        96.6053        
105.0000       95.0000        2.8793         99.9841        96.3464        
105.0000       95.0000        2.9268         99.9840        96.0941        
105.0000       95.0000        2.9743         99.9840        95.8468        
105.0000       95.0000        3.0218         99.9838        95.6036        
105.0000       95.0000        3.0693         99.9838        95.3631        
105.0000       95.0000        3.1168         99.9838        95.1242        
105.0000       105.0000       3.1643         99.9860        104.8859       
105.0000       105.0000       3.2119         99.9860        104.6471       
105.0000       105.0000       3.2594         99.9860        104.4067       
105.0000       105.0000       3.3069         99.9858        104.1636       
105.0000       105.0000       3.3544         99.9859        103.9166       
105.0000       105.0000       3.4019         99.9858        103.6644       
105.0000       105.0000       3.4494         99.9856        103.4058       
105.0000       105.0000       3.4969         99.9856        103.1392       
105.0000       105.0000       3.5444         99.9853        102.8629       
105.0000       105.0000       3.5920         99.9852        102.5753       
105.0000       105.0000       3.6395         99.9851        102.2741       
105.0000       105.0000       3.6870         99.9849        101.9569       
105.0000       105.0000       3.7345         99.9847        101.6208       
105.0000       105.0000       3.7820         99.9845        101.2625       
105.0000       105.0000       3.8295         99.9843        100.8778       
105.0000       105.0000       3.8770         99.9840        100.4617       
105.0000       105.0000       3.9245         99.9843        100.0088       
105.0000       105.0000       3.9722         100.4360       100.0034       
105.0000       105.0000       4.0199         100.8545       100.0029       
105.0000       105.0000       4.0675         101.2413       100.0027       
105.0000       105.0000       4.1152         101.6015       100.0026       
105.0000       105.0000       4.1628         101.9391       100.0026       
105.0000       105.0000       4.2105         102.2575       100.0025       
105.0000       105.0000       4.2581         102.5597       100.0025       
105.0000       105.0000       4.3058         102.8482       100.0026       
105.0000       105.0000       4.3535         103.1250       100.0025       
105.0000       105.0000       4.4011         103.3922       100.0026       
105.0000       105.0000       4.4488         103.6512       100.0026       
105.0000       105.0000       4.4964         103.9037       100.0027       
