u g r i z y
0.25 0.8865374731973179 4.489679506099067 13.099431943551114 37.122615051639485 68.53718005509994
0.25 0.8876101065712575 4.492906062304559 13.108334061758825 37.14625378034905 68.56393839947758
0.25 0.8886827399451971 4.496132618510051 13.117236179966536 37.16989250905861 68.59069674385522
0.25 0.8897553733191372 4.499359174715545 13.12613829817425 37.19353123776819 68.61745508823287
0.25 0.8908280066930767 4.502585730921037 13.135040416381962 37.217169966477755 68.64421343261051
0.25 0.8919006400670164 4.5058122871265285 13.143942534589673 37.24080869518732 68.67097177698814
0.25 0.8929732734409559 4.5090388433320205 13.152844652797384 37.26475051629848 68.69773012136578
0.25 0.8940459068148955 4.512265399537513 13.161746771005095 37.28888516172692 68.72448846574342
0.25 0.8951185401888357 4.5154919557430055 13.170648889212812 37.31301980715538 68.7512538635704
0.25 0.8961911735627752 4.518718511948498 13.179551007420523 37.33715445258382 68.77816358514875
0.25 0.8972638069367148 4.52194506815399 13.188453125628234 37.361289098012264 68.8050733067271
0.25 0.8983364403106544 4.525171624359482 13.197355243835945 37.385423743440704 68.83198302830544
0.25 0.899409073684594 4.528398180564973 13.206257362043656 37.409558388869144 68.85889274988381
0.25 0.9004817070585341 4.531624736770467 13.215159480251371 37.433693034297605 68.88580247146217
0.25 0.9015543404324737 4.534851292975959 13.224061598459082 37.457827679726044 68.91271219304052
0.25 0.9026269738064133 4.538077849181451 13.232963716666793 37.48196232515449 68.93962191461887
0.25 0.9036996071803529 4.541304405386942 13.241865834874504 37.50609697058293 68.96653163619722
0.25 0.9047722405542925 4.544530961592434 13.25081668960966 37.53023161601138 68.99344135777558
0.25 0.9058448739282327 4.547757517797928 13.260283762029294 37.55436626143983 69.02035107935394
0.25 0.9069175073021722 4.55098407400342 13.26975083444892 37.57850090686828 69.04726080093229
0.25 0.9079901406761118 4.554210630208911 13.27921790686855 37.60263555229672 69.07417052251064
0.25 0.9090627740500514 4.557437186414403 13.288684979288176 37.626770197725165 69.10108024408899
0.25 0.9101354074239909 4.560663742619895 13.298152051707802 37.650904843153604 69.12798996566735
0.25 0.9112080407979312 4.563890298825389 13.307619124127436 37.67503948858206 69.15489968724572
0.25 0.9122806741718708 4.56711685503088 13.317086196547063 37.699174134010505 69.18180940882407
0.25 0.9133533075458102 4.570343411236372 13.326553268966691 37.723308779438945 69.20871913040241
0.25 0.9144259409197498 4.573569967441864 13.336020341386318 37.74744342486739 69.23562885198076
0.25 0.9154985742936894 4.5767965236473565 13.345487413805946 37.77202977166223 69.26260940208633
0.25 0.9165712076676296 4.580023079852849 13.354954486225578 37.796669636147264 69.28967113265821
0.25 0.9176438410415692 4.5832496360583415 13.364421558645205 37.82130950063228 69.31673286323007
0.25 0.9187164744155087 4.5864761922638335 13.373888631064833 37.8459493651173 69.34379459380195
0.25 0.9197891077894483 4.589702748469326 13.38335570348446 37.87058922960232 69.37085632437382
0.25 0.9208617411633879 4.592929304674817 13.392822775904088 37.89522909408734 69.39791805494568
0.25 0.9219343745373281 4.596155860880311 13.40228984832372 37.91986895857237 69.42497978551756
0.25 0.9230070079112677 4.599382417085803 13.411756920743347 37.94450882305739 69.45204151608944
0.25 0.9240796412852073 4.602608973291295 13.421223993162975 37.96914868754241 69.4791032466613
0.25 0.9251522746591468 4.605835529496786 13.430691065582602 37.993788552027425 69.50616497723317
0.25 0.9262249080330864 4.609062085702278 13.44015813800223 38.01842841651244 69.53322670780504
0.25 0.9272975414070266 4.612288641907772 13.449625210421862 38.043068280997474 69.56028843837692
0.25 0.9283701747809662 4.615515198113264 13.45909228284149 38.06770814548249 69.58735016894879
0.25 0.9294428081549058 4.618741754318755 13.468559355261117 38.092348009967516 69.61441189952066
0.25 0.9305154415288452 4.621968310524247 13.478026427680744 38.11698787445253 69.64147363009252
0.25 0.9315880749027848 4.625194866729739 13.487493500100372 38.14162773893755 69.6685353606644
0.25 0.9326607082767251 4.628421422935233 13.496960572520004 38.16626760342258 69.69559709123628
0.25 0.9337333416506646 4.631647979140724 13.506427644939633 38.1909074679076 69.72265882180814
0.25 0.9348059750246042 4.634874535346216 13.51589471735926 38.21554733239262 69.74972055238001
0.25 0.9358786083985438 4.638101091551708 13.525361789778886 38.240187196877635 69.77693334873805
0.25 0.9369512417724833 4.641327647757199 13.534828862198514 38.265136766824426 69.80414772132373
0.25 0.9380238751464235 4.644554203962693 13.544295934618146 38.290291305149516 69.8313620939094
0.25 0.9390965085203631 4.647780760168185 13.553763007037775 38.31544584347459 69.85857646649508
0.25 0.9401691418943027 4.651007316373677 13.563230079457401 38.34060038179967 69.88579083908076
0.25 0.9412417752682423 4.654233872579169 13.57269715187703 38.365754920124736 69.91300521166643
0.25 0.9423144086421819 4.657460428784661 13.582164224296656 38.39090945844981 69.9402195842521
0.25 0.943387042016122 4.660686984990154 13.591631296716288 38.4160639967749 69.96743395683778
0.25 0.9444596753900616 4.6639135411956465 13.601098369135917 38.44121853509998 69.99464832942346
0.25 0.9455323087640012 4.667140097401138 13.610565441555543 38.46637307342505 70.02186270200913
0.25 0.9466049421379408 4.67036665360663 13.620032513975172 38.49152761175013 70.0490770745948
0.25 0.9476775755118803 4.673593209812122 13.629499586394799 38.516682150075205 70.07629144718047
0.25 0.9487502088858205 4.676819766017616 13.63896665881443 38.541836688400295 70.10350581976616
0.25 0.9498228422597601 4.680046322223107 13.648433731234059 38.56699122672537 70.13072019235183
0.25 0.9508954756336996 4.683272878428599 13.657900803653686 38.59214576505045 70.1579345649375
0.25 0.9519681090076392 4.686499434634091 13.667367876073314 38.61730030337552 70.18514893752318
0.25 0.9530407423815788 4.689725990839583 13.67683494849294 38.64245484170059 70.21236331010884
0.25 0.9541133757555189 4.692952547045076 13.686302020912574 38.66760938002568 70.23957768269453
0.25 0.9551860091294585 4.696179103250568 13.695769093332201 38.69276391835076 70.26688663116572
0.25 0.9562586425033981 4.69940565945606 13.705236165751828 38.71791845667583 70.2942542800087
0.25 0.9573312758773377 4.702632215661552 13.714703238171456 38.74307299500091 70.32162192885168
0.25 0.9584039092512773 4.705858771867043 13.724170310591083 38.76860744051311 70.34898957769468
0.25 0.9594765426252174 4.709085328072537 13.733637383010716 38.794286262060055 70.37635722653768
0.25 0.960549175999157 4.712311884278029 13.743104455430343 38.81996508360698 70.40372487538066
0.25 0.9616218093730966 4.715538440483521 13.752733759042794 38.845643905153906 70.43109252422366
0.25 0.9626944427470362 4.718764996689012 13.762798085134472 38.87132272670084 70.45846017306664
0.25 0.9637670761209758 4.7219915528945045 13.77286241122615 38.897001548247765 70.48582782190962
0.25 0.9648397094949159 4.725218109099998 13.782926737317833 38.922680369794705 70.51319547075263
0.25 0.9659123428688555 4.72844466530549 13.792991063409511 38.94835919134163 70.54056311959562
0.25 0.9669849762427951 4.7316712215109815 13.80305538950119 38.97403801288856 70.5679307684386
0.25 0.9680576096167346 4.734897777716474 13.813119715592867 38.99971683443549 70.59529841728158
0.25 0.9691302429906742 4.738124333921966 13.823184041684545 39.025395655982415 70.62266606612458
0.25 0.9702028763646144 4.7413508901274595 13.83324836777623 39.05107447752936 70.65003371496758
0.25 0.9712755097385539 4.744577446332951 13.843312693867908 39.07675329907629 70.67740136381056
0.25 0.9723481431124935 4.747804002538443 13.853377019959586 39.10243212062321 70.70476901265354
0.25 0.9734207764864331 4.751223199619763 13.863441346051264 39.12811094217014 70.73213666149654
0.25 0.9744934098603727 4.755052891373803 13.873505672142942 39.15378976371707 70.75955776121351
0.25 0.9755660432343128 4.758882583127845 13.883569998234625 39.17946858526401 70.78707932177629
0.25 0.9766386766082524 4.762712274881886 13.893634324326303 39.20514740681094 70.81460088233904
0.25 0.977711309982192 4.766541966635925 13.903698650417981 39.23082622835786 70.8421224429018
0.25 0.9787839433561316 4.770371658389966 13.91376297650966 39.256640337183185 70.86964400346456
0.25 0.9798565767300712 4.774201350144006 13.923827302601339 39.28285320811177 70.89716556402732
0.25 0.9809292101040114 4.778031041898048 13.933891628693022 39.30906607904037 70.9246871245901
0.25 0.9820018434779509 4.781860733652088 13.9439559547847 39.33527894996895 70.95220868515285
0.25 0.9830744768518905 4.785690425406129 13.954020280876378 39.361491820897534 70.97973024571561
0.25 0.9841471102258301 4.789520117160169 13.964084606968056 39.38770469182612 71.00725180627838
0.25 0.9852197435997696 4.7933498089142095 13.974148933059734 39.413917562754705 71.03477336684112
0.25 0.9862923769737099 4.797179500668252 13.984213259151417 39.44013043368331 71.0622949274039
0.25 0.9873650103476495 4.801009192422292 13.994277585243097 39.46634330461189 71.08981648796666
0.25 0.9884376437215889 4.804838884176332 14.004341911334775 39.49255617554048 71.11733804852942
0.25 0.9895102770955285 4.808668575930372 14.014406237426453 39.51876904646906 71.14485960909218
0.25 0.9905829104694681 4.812498267684412 14.02447056351813 39.54498191739765 71.17238116965494
0.25 0.9916555438434083 4.816327959438454 14.034534889609814 39.571194788326245 71.19990273021772
0.25 0.9927281772173479 4.820157651192495 14.044599215701492 39.597407659254834 71.22742429078048
0.25 0.9938008105912874 4.823987342946535 14.05466354179317 39.623620530183416 71.25497362496438
0.25 0.994873443965227 4.827817034700575 14.064727867884848 39.649833401112005 71.28264973392403
0.25 0.9959460773391666 4.831646726454616 14.074792193976528 39.67604627204059 71.31032584288367
0.25 0.9970187107131068 4.835476418208658 14.084856520068211 39.70225914296919 71.33800195184334
0.25 0.9980913440870464 4.839306109962698 14.094920846159889 39.72847201389777 71.36567806080299
0.25 0.999163977460986 4.8431358017167385 14.104985172251567 39.75478210645511 71.39335416976263
0.25 1.0002366108349254 4.846965493470778 14.115049498343245 39.781538951910385 71.42103027872228
0.25 1.0013092442088651 4.850795185224818 14.125113824434923 39.80829579736566 71.44870638768194
0.25 1.0023818775828053 4.854624876978861 14.135178150526606 39.83505264282095 71.4763824966416
0.25 1.003454510956745 4.858454568732901 14.145242476618284 39.86180948827622 71.50405860560124
0.25 1.0045271443306845 4.862284260486941 14.155306802709964 39.8885663337315 71.5317347145609
0.25 1.005599777704624 4.8661139522409815 14.165371128801642 39.91532317918677 71.55941082352055
0.25 1.0066724110785636 4.869943643995022 14.17543545489332 39.942080024642046 71.5870869324802
0.25 1.0077450444525031 4.873773335749062 14.185499780984998 39.96883687009732 71.61476304143984
0.25 1.0088176778264433 4.877603027503104 14.195564107076681 39.99559371555261 71.64243915039951
0.25 1.009890311200383 4.881432719257145 14.205628433168359 40.02235056100788 71.67011525935916
0.25 1.0109629445743225 4.885262411011185 14.215692759260037 40.04910740646316 71.6977913683188
0.25 1.0120355779482622 4.8890921027652245 14.225757085351715 40.07586425191843 71.72546747727846
0.25 1.0131082113222016 4.892921794519265 14.235821411443393 40.1026210973737 71.75316121304644
0.25 1.0141808446961418 4.896751486273308 14.245885737535078 40.12937794282899 71.78099250829047
0.25 1.0152534780700813 4.900581178027347 14.256323225588432 40.15613478828426 71.80882380353448
0.25 1.016326111444021 4.904410869781388 14.26701874218544 40.18289163373954 71.8366550987785
0.25 1.0173987448179607 4.908240561535428 14.27771425878245 40.20964847919481 71.8644863940225
0.25 1.0184713781919001 4.9120702532894684 14.288409775379456 40.236405324650086 71.89231768926652
0.25 1.0195440115658403 4.915899945043511 14.299105291976472 40.26343472255263 71.92014898451055
0.25 1.0206166449397798 4.919729636797551 14.30980080857348 40.29074562889995 71.94798027975456
0.25 1.0216892783137195 4.923559328551591 14.320496325170488 40.31805653524726 71.97581157499857
0.25 1.022761911687659 4.927389020305632 14.331191841767497 40.345367441594576 72.00364287024259
0.25 1.0238345450615987 4.931218712059671 14.341887358364506 40.372678347941886 72.0314741654866
0.25 1.0249071784355388 4.935048403813714 14.35258287496152 40.39998925428921 72.05930546073063
0.25 1.0259798118094783 4.938878095567754 14.363278391558529 40.42730016063653 72.08713675597464
0.25 1.027052445183418 4.942707787321794 14.373973908155538 40.45461106698384 72.11496805121865
0.25 1.0281250785573575 4.946537479075834 14.384669424752547 40.48192197333115 72.14279934646267
0.25 1.029197711931297 4.950367170829875 14.395364941349554 40.509232879678464 72.17063064170668
0.25 1.0302703453052373 4.954196862583917 14.40606045794657 40.53654378602579 72.19846193695072
0.25 1.0313429786791768 4.958026554337957 14.416755974543577 40.563854692373106 72.22629323219473
0.25 1.0324156120531165 4.9618562460919975 14.427451491140586 40.591165598720416 72.25414762036493
0.25 1.033488245427056 4.965685937846038 14.438147007737594 40.618476505067726 72.28213474098682
0.25 1.0345608788009955 4.969515629600077 14.448842524334603 40.64578741141504 72.31012186160872
0.25 1.0356335121749356 4.97334532135412 14.459538040931617 40.67309831776237 72.33810898223062
0.25 1.0367061455488753 4.977175013108161 14.470233557528626 40.700409224109684 72.36609610285252
0.25 1.037778778922815 4.9810047048622 14.480929074125635 40.727720130456994 72.39408322347442
0.25 1.0388514122967545 4.9848343966162405 14.491624590722642 40.7551349904436 72.42207034409631
0.25 1.039924045670694 4.988664088370281 14.502320107319651 40.78301020753196 72.45005746471821
0.25 1.040996679044634 4.992493780124323 14.513015623916665 40.81088542462033 72.47804458534011
0.25 1.0420693124185738 4.996323471878363 14.523711140513674 40.83876064170869 72.50603170596202
0.25 1.0431419457925133 5.000153163632404 14.534406657110683 40.86663585879704 72.53401882658392
0.25 1.044214579166453 5.003982855386444 14.545102173707692 40.8945110758854 72.5620059472058
0.25 1.0452872125403925 5.007812547140484 14.5557976903047 40.922386292973755 72.5899930678277
0.25 1.0463598459143326 5.0116422388945265 14.566493206901715 40.95026151006213 72.61798018844961
0.25 1.0474324792882723 5.015471930648567 14.577188723498724 40.97813672715048 72.64596730907151
0.25 1.0485051126622118 5.019301622402606 14.58788424009573 41.006011944238836 72.6739544296934
0.25 1.0495777460361513 5.023131314156647 14.59857975669274 41.03388716132719 72.7019415503153
0.25 1.050650379410091 5.026961005910687 14.609275273289748 41.06176237841555 72.7299286709372
0.25 1.0517230127840311 5.030790697664729 14.619970789886763 41.08963759550392 72.75796004583133
